Flight ID,Aircraft Type,Call Sign,Origin Airport Code,Destination Airport Code,Latitude,Longitude,Altitude,Speed,Heading,Time Stamp,CO2 Emissions,Fuel Consumption,Noise Levels,Weather Conditions,Flight Duration,Delay,Airline Name,Passenger Count,Cargo Weight,Country or Region,Flight Path,Airport Name,Aircraft Age,Fuel Efficiency,Sector Type,Airspace
FL001018,Boeing 777,CS3991,LAX,ATL,40.673134,-127.259858,6531,375,262,2023-01-27T01:37:57.754865,2.24,3500.36,95.53,Clear,7.09,33,American Airlines,155,1686.95,Germany,WP540-WP687-WP591,Airport 46,14,0.4,International,South America
FL001019,Boeing 737,CS2849,PHX,JFK,39.691541,97.195388,5668,287,294,2023-07-07T03:12:02.143935,3.27,2327.57,66.58,Cloudy,5.65,112,Alaska Airlines,119,1308.09,USA,WP347-WP943-WP642,Airport 69,5,1.55,Domestic,Europe
FL001020,Airbus A320,CS5301,JFK,PHX,77.551884,-161.482706,11838,427,213,2023-08-22T09:14:27.498312,4.68,920.42,75.37,Cloudy,11.38,109,Delta Air Lines,193,1306.31,Canada,WP474-WP608-WP657,Airport 59,26,0.48,Domestic,Asia
FL001021,Embraer 190,CS4299,MIA,SFO,30.712379,-165.505834,25354,260,174,2022-07-08T03:16:44.642854,4.87,4342.6,59.51,Cloudy,5.68,0,United Airlines,254,933.74,Germany,WP572-WP575-WP956,Airport 54,4,1.3,International,Europe
FL001022,Embraer 190,CS9870,JFK,PHX,44.956048,133.844351,32224,502,212,2023-10-27T11:21:27.871950,2.29,2821.78,80.05,Clear,2.8,89,American Airlines,224,267.97,UK,WP493-WP368-WP976,Airport 17,17,1.02,International,Africa
FL001023,Embraer 190,CS2091,MIA,DFW,-15.744363,-10.108055,25826,370,77,2022-11-19T16:59:33.022483,0.58,4022.63,62.89,Snowy,7.64,4,American Airlines,136,1091.55,Mexico,WP269-WP919-WP853,Airport 34,9,1.16,International,Africa
FL001024,Boeing 737,CS5714,JFK,ORD,32.363551,-139.884648,22138,224,50,2023-06-21T03:17:05.473168,4.82,1835.06,80.38,Cloudy,9.52,1,United Airlines,126,1873.36,Canada,WP879-WP341-WP867,Airport 12,10,0.36,International,Africa
FL001025,Embraer 190,CS5413,DEN,LAX,-40.70033,32.375744,27008,493,227,2022-12-29T19:18:22.762738,0.71,4974.27,60.62,Cloudy,8.74,107,Southwest Airlines,135,706.71,UK,WP699-WP515-WP454,Airport 79,21,0.72,Domestic,Europe
FL001026,Boeing 777,CS2029,JFK,SEA,33.287202,165.122418,23697,427,181,2022-08-05T05:41:31.655908,0.81,2703.91,66.81,Snowy,10.19,21,United Airlines,55,160.32,Canada,WP505-WP763-WP556,Airport 96,17,1.94,International,Africa
FL001027,Embraer 190,CS2610,ORD,LAX,82.306408,75.179863,31468,351,343,2022-05-10T11:19:42.729198,3.59,3523.39,51.14,Snowy,5.21,83,Alaska Airlines,258,1800.77,Germany,WP444-WP334-WP474,Airport 89,29,1.94,International,Asia
FL001028,Boeing 737,CS1643,DEN,DEN,29.674714,40.806607,20284,399,114,2022-08-09T12:12:22.327586,2.13,4883.57,66.07,Cloudy,1.08,56,Alaska Airlines,163,411.25,Mexico,WP179-WP514-WP565,Airport 79,9,1.17,International,North America
FL001029,Embraer 190,CS5853,ORD,DFW,76.461911,81.764972,2975,280,30,2023-03-12T11:20:53.693333,0.8,3610.77,65.55,Rainy,11.03,68,Southwest Airlines,154,1911.52,Germany,WP473-WP297-WP238,Airport 83,6,0.32,Domestic,Europe
FL001030,Boeing 777,CS9213,SEA,PHX,12.197776,41.742308,21025,457,89,2023-06-15T05:26:49.060229,2.44,3685.08,71.98,Clear,11.47,115,Delta Air Lines,184,233.29,Germany,WP428-WP223-WP643,Airport 87,20,1.65,International,Asia
FL001031,Boeing 737,CS5391,SEA,DFW,67.590929,61.681816,31065,288,213,2022-12-10T17:23:04.604501,1.1,2783.34,75.64,Rainy,6.57,7,American Airlines,224,1821.4,Mexico,WP717-WP930-WP157,Airport 33,8,0.75,Domestic,Africa
FL001032,Boeing 737,CS3418,PHX,JFK,-55.698603,-171.704526,20769,571,284,2022-05-26T11:06:41.365824,3.42,2789.96,86.21,Clear,8.96,105,United Airlines,145,1586.81,Canada,WP890-WP962-WP437,Airport 9,24,0.69,International,Africa
FL001033,Boeing 737,CS2518,JFK,PHX,69.001274,37.797118,30990,586,314,2023-06-09T00:49:31.915224,2.03,2662.95,90.58,Cloudy,8.73,86,American Airlines,51,836.69,UK,WP982-WP610-WP928,Airport 86,6,1.74,Domestic,North America
FL001034,Boeing 777,CS2154,MIA,PHX,-61.831288,46.908777,9596,480,360,2022-06-12T23:48:10.372127,3.53,3255.18,56.03,Snowy,4.36,60,American Airlines,213,1789.04,USA,WP675-WP395-WP438,Airport 59,11,1.07,International,Europe
FL001035,Airbus A320,CS7081,DEN,DEN,36.321493,-119.890246,27715,573,263,2022-05-26T23:25:22.774864,1.22,3831.35,55.61,Stormy,3.02,2,Delta Air Lines,126,1886.57,Canada,WP630-WP779-WP178,Airport 75,29,1.02,Domestic,North America
FL001036,Embraer 190,CS3544,SFO,PHX,83.622238,-178.15933,10539,336,36,2023-12-29T08:25:59.010516,1.76,3060.88,99.4,Clear,6.72,50,Southwest Airlines,117,1451.53,Canada,WP461-WP743-WP539,Airport 48,7,1.39,Domestic,Europe
FL001037,Boeing 777,CS9753,DFW,ATL,-77.033488,-144.047691,22160,513,32,2022-05-27T05:34:55.689708,3.21,3747.81,87.35,Rainy,4.03,49,Southwest Airlines,278,918.95,USA,WP455-WP262-WP903,Airport 51,19,0.32,Domestic,South America
FL001038,Boeing 777,CS2277,SEA,DEN,88.26962,83.270949,21002,237,89,2022-10-29T15:00:17.692862,1.63,2616.13,94.87,Cloudy,3.91,83,American Airlines,209,916.72,UK,WP569-WP286-WP951,Airport 89,26,0.97,International,North America
FL001039,Boeing 777,CS3608,PHX,SFO,-54.051033,-173.737388,39434,505,13,2023-11-11T16:33:23.463221,0.59,2384.76,98.82,Cloudy,3.89,80,American Airlines,258,190.48,UK,WP271-WP452-WP660,Airport 74,9,0.48,Domestic,Europe
FL001040,Airbus A320,CS7026,PHX,PHX,33.989481,-112.812857,28808,563,305,2022-10-21T00:50:34.086822,0.65,3082.12,73.3,Cloudy,7.08,56,United Airlines,192,374.12,UK,WP226-WP596-WP854,Airport 10,11,0.72,International,Africa
FL001041,Embraer 190,CS5444,DEN,DEN,-9.730874,14.486155,1350,587,299,2022-07-15T07:18:24.570358,1.89,1169.88,71.74,Rainy,7.34,117,American Airlines,78,1559.84,Germany,WP889-WP769-WP141,Airport 70,8,1.18,Domestic,Africa
FL001042,Embraer 190,CS5219,ATL,LAX,58.227971,153.048534,21451,496,289,2022-11-30T09:17:49.016465,4.05,3949.94,95.96,Snowy,6.86,62,Alaska Airlines,138,37.28,Germany,WP451-WP229-WP766,Airport 51,24,0.94,Domestic,North America
FL001043,Boeing 777,CS1219,PHX,SFO,-7.92734,84.33956,34522,434,105,2023-02-07T21:37:35.362706,2.42,2321.81,92.78,Stormy,8.8,2,Delta Air Lines,215,1872.87,UK,WP278-WP177-WP260,Airport 51,24,0.79,Domestic,Europe
FL001044,Embraer 190,CS6210,LAX,ORD,70.507104,-50.509996,12251,460,238,2022-07-31T13:26:33.708285,4.96,1422.19,67.32,Cloudy,9.81,76,Southwest Airlines,189,1344.79,Mexico,WP241-WP577-WP357,Airport 12,9,0.19,International,Africa
FL001045,Boeing 777,CS6095,MIA,MIA,-83.10984,50.499608,21829,467,205,2022-01-08T07:12:48.154900,1.74,4997.75,77.85,Rainy,4.3,94,Alaska Airlines,63,334.25,UK,WP171-WP222-WP552,Airport 53,23,1.14,Domestic,Europe
FL001046,Boeing 737,CS9349,DEN,DEN,-23.685872,86.930004,38171,308,262,2022-10-20T06:00:51.189826,2.47,4634.21,85.29,Cloudy,4.34,96,Alaska Airlines,63,713.25,Canada,WP631-WP955-WP881,Airport 26,15,1.33,International,Africa
FL001047,Airbus A320,CS8152,SEA,MIA,-68.696052,-93.700287,12726,503,92,2022-06-15T04:41:45.770305,2.19,2976.16,53.35,Stormy,11.58,65,Southwest Airlines,227,1428.54,USA,WP946-WP133-WP265,Airport 86,26,0.79,Domestic,Africa
FL001048,Embraer 190,CS9155,PHX,ORD,80.930621,58.277137,28141,434,180,2022-02-23T08:08:29.102252,3.94,4750.63,71.05,Cloudy,3.21,95,Southwest Airlines,252,636.51,USA,WP276-WP644-WP922,Airport 24,27,0.25,Domestic,North America
FL001049,Airbus A320,CS6730,DEN,SFO,55.632444,173.448951,36712,469,160,2022-10-29T22:57:14.740841,3.48,4375.42,95.41,Snowy,3.77,85,Southwest Airlines,226,368.96,Mexico,WP296-WP458-WP259,Airport 36,8,0.52,Domestic,South America
FL001050,Boeing 737,CS7733,PHX,LAX,-1.093056,-167.909547,31894,453,247,2022-05-19T17:14:41.335209,0.76,3772.07,99.55,Cloudy,5.69,42,Delta Air Lines,298,397.01,Canada,WP667-WP914-WP440,Airport 4,12,0.95,Domestic,South America
FL001051,Embraer 190,CS5031,JFK,SEA,-55.084301,-52.751852,32716,311,22,2022-11-30T11:53:28.530274,4.56,1743.68,93.78,Snowy,3.82,63,Alaska Airlines,232,1186.94,Canada,WP138-WP221-WP645,Airport 45,10,1.03,International,South America
FL001052,Boeing 777,CS8456,SEA,MIA,75.100808,172.933377,28782,223,243,2023-10-01T15:06:14.912769,2.66,4507.86,55.43,Stormy,7.52,110,American Airlines,109,675.73,USA,WP793-WP786-WP875,Airport 95,28,0.97,Domestic,North America
FL001053,Embraer 190,CS4011,JFK,PHX,86.787445,-159.292068,25908,451,103,2022-05-26T02:34:03.202494,3.63,2239.41,74.49,Stormy,11.95,62,Southwest Airlines,114,34.46,UK,WP987-WP665-WP684,Airport 90,8,0.49,Domestic,Europe
FL001054,Embraer 190,CS1569,LAX,SFO,59.52185,67.746214,12977,429,215,2023-03-22T07:47:36.442242,3.6,4490.42,58.29,Snowy,7.83,54,Alaska Airlines,93,1493.09,Mexico,WP208-WP554-WP732,Airport 48,20,0.48,International,Europe
FL001055,Embraer 190,CS2686,ORD,MIA,6.893549,104.062766,31500,368,64,2023-09-28T05:00:22.301276,3.81,4511.5,90.75,Rainy,3.23,10,Alaska Airlines,235,1869.5,Canada,WP670-WP318-WP844,Airport 57,25,0.68,Domestic,South America
FL001056,Boeing 737,CS2480,MIA,DEN,-51.134638,-117.189438,35451,583,358,2023-11-30T00:04:03.989211,2.89,2462.39,99.13,Clear,6.73,73,Alaska Airlines,143,225.95,Mexico,WP402-WP736-WP675,Airport 12,13,0.61,International,North America
FL001057,Airbus A320,CS8306,DEN,MIA,44.258384,-176.128475,25355,502,359,2023-01-11T17:49:55.550823,1.91,2230.17,62.36,Rainy,2.54,96,United Airlines,276,1714.11,USA,WP551-WP403-WP323,Airport 16,9,0.72,International,Africa
FL001058,Embraer 190,CS6302,DFW,PHX,70.143424,3.706775,35122,486,243,2023-01-16T02:14:47.123497,3.55,1045.26,55.61,Clear,1.99,12,American Airlines,182,1241.67,Germany,WP451-WP884-WP260,Airport 93,18,1.31,International,North America
FL001059,Embraer 190,CS3711,PHX,DFW,-6.573314,-29.011158,2122,276,172,2022-12-23T10:09:27.462927,4.88,3776.51,50.75,Rainy,5.08,116,Southwest Airlines,282,960.76,UK,WP118-WP560-WP433,Airport 8,24,0.69,Domestic,Europe
FL001060,Embraer 190,CS9457,JFK,LAX,-50.501984,168.957046,39367,442,264,2022-11-15T16:19:47.467119,1.04,1617.08,95.86,Stormy,1.46,74,Delta Air Lines,267,444.42,USA,WP504-WP149-WP735,Airport 98,18,0.83,International,Asia
FL001061,Embraer 190,CS8059,PHX,ATL,0.481357,-109.731706,17456,529,267,2022-07-30T15:42:21.504183,3.99,3291.07,68.93,Rainy,8.11,28,Alaska Airlines,51,1268.96,USA,WP708-WP538-WP779,Airport 13,11,0.37,International,South America
FL001062,Embraer 190,CS8102,SFO,ORD,-66.766488,-138.576622,17422,455,226,2023-04-02T02:19:56.264282,1.88,2229.66,81.54,Cloudy,9.29,42,Alaska Airlines,55,465.14,Mexico,WP200-WP935-WP287,Airport 6,26,0.49,Domestic,Asia
FL001063,Embraer 190,CS1660,ORD,ATL,29.302695,35.598671,22975,514,287,2023-12-23T00:53:13.804453,1.59,1257.91,98.58,Snowy,3.37,76,United Airlines,132,1410.02,Germany,WP894-WP749-WP477,Airport 74,21,1.01,International,North America
FL001064,Boeing 737,CS3107,LAX,ORD,25.446913,8.883095,29171,444,0,2022-01-22T21:48:12.655172,2.72,4089.86,92.45,Cloudy,2.16,1,American Airlines,125,718.94,Mexico,WP821-WP135-WP999,Airport 47,14,1.91,Domestic,Europe
FL001065,Boeing 737,CS7155,MIA,LAX,27.356811,-154.586499,35854,467,308,2023-01-16T04:08:36.979520,3.44,1082.88,98.69,Rainy,5.72,41,Alaska Airlines,291,228.54,UK,WP132-WP827-WP964,Airport 69,23,0.27,International,Europe
FL001066,Boeing 737,CS6131,DEN,PHX,9.539294,29.576609,27249,217,357,2023-07-17T15:22:17.256766,0.87,3594.75,94.22,Rainy,11.01,53,American Airlines,207,102.29,UK,WP823-WP859-WP123,Airport 49,25,0.15,Domestic,North America
FL001067,Embraer 190,CS9113,LAX,ORD,-86.922048,80.695478,17977,412,264,2023-07-26T15:13:18.487306,0.53,3991.25,59.39,Stormy,4.95,54,Delta Air Lines,276,1372.28,UK,WP621-WP936-WP313,Airport 85,20,0.36,Domestic,North America
FL001068,Boeing 777,CS1938,SEA,MIA,-5.992531,152.066449,35550,355,213,2022-01-19T17:03:35.478228,4.45,3164.35,70.07,Snowy,6.51,25,Southwest Airlines,104,1283.96,Canada,WP173-WP150-WP477,Airport 21,26,1.02,International,Africa
FL001069,Boeing 737,CS3107,DEN,SEA,30.759634,145.48611,19598,397,294,2023-10-18T19:27:08.164914,4.67,4484.54,98.21,Rainy,8.2,65,American Airlines,76,363.81,Germany,WP638-WP107-WP195,Airport 32,14,0.71,Domestic,Africa
FL001070,Boeing 777,CS2522,SFO,ATL,-9.590179,164.676396,38440,274,23,2022-06-10T15:55:37.268909,1.73,1178.1,52.53,Rainy,5.15,25,United Airlines,223,1748.08,Canada,WP406-WP527-WP992,Airport 52,17,0.3,International,South America
FL001071,Airbus A320,CS8970,ATL,DFW,65.162792,143.523769,3869,554,1,2022-06-28T10:49:57.539607,1.93,4691.03,64.44,Cloudy,11.28,117,American Airlines,125,944.85,Mexico,WP908-WP595-WP185,Airport 83,22,0.49,International,South America
FL001072,Airbus A320,CS2283,PHX,PHX,56.820399,-174.371681,30551,215,219,2022-08-03T12:51:40.204745,4.14,2003.72,95.76,Cloudy,9.57,71,United Airlines,118,1946.59,USA,WP579-WP414-WP603,Airport 20,15,0.45,Domestic,South America
FL001073,Boeing 777,CS7956,JFK,PHX,-89.617362,174.237022,1460,253,7,2023-09-03T20:41:52.895867,3.69,4106.67,87.56,Rainy,1.36,63,American Airlines,181,925.83,Mexico,WP867-WP662-WP127,Airport 63,24,1.25,International,Europe
FL001074,Embraer 190,CS4330,PHX,LAX,27.398936,39.552165,13703,418,189,2023-06-10T10:06:47.553035,3.82,2460.71,75.4,Stormy,8.91,89,Southwest Airlines,50,862.72,USA,WP627-WP564-WP374,Airport 87,14,0.62,International,North America
FL001075,Boeing 737,CS1412,LAX,DFW,84.34256,-88.618644,15193,398,214,2022-08-18T19:24:39.007043,3.19,986.67,73.13,Cloudy,3.57,6,Alaska Airlines,288,202.42,Canada,WP545-WP970-WP738,Airport 36,24,0.41,Domestic,North America
FL001076,Boeing 777,CS9841,PHX,SEA,10.212657,143.772694,28274,410,247,2023-12-30T13:36:06.320168,3.95,1686.64,79.67,Rainy,6.11,67,Delta Air Lines,275,1451.29,USA,WP188-WP851-WP247,Airport 8,24,0.47,International,Asia
FL001077,Airbus A320,CS1081,SEA,LAX,71.079931,152.224201,32361,261,280,2023-06-18T11:44:06.878708,1.01,4800.42,93.59,Snowy,10.4,0,Southwest Airlines,62,450.61,UK,WP242-WP136-WP778,Airport 42,15,0.78,International,Europe
FL001078,Boeing 737,CS1201,DEN,ORD,0.433909,118.282298,21520,249,288,2023-07-22T08:06:33.807187,3.94,2752.99,61.45,Clear,2.49,8,Alaska Airlines,298,1314.02,Mexico,WP940-WP597-WP735,Airport 96,23,1.53,Domestic,Europe
FL001079,Boeing 737,CS9813,JFK,SFO,12.174364,-121.191346,23471,458,238,2022-06-30T14:30:42.854203,2.39,4636.76,58.5,Snowy,11.46,37,Southwest Airlines,54,1378.86,UK,WP678-WP218-WP920,Airport 7,21,1.52,International,Asia
FL001080,Boeing 737,CS4175,LAX,DFW,67.347613,42.663079,37608,321,164,2023-08-21T17:41:46.284795,2.84,925.8,77.48,Snowy,9.57,109,Southwest Airlines,249,1437.63,Germany,WP623-WP961-WP964,Airport 2,1,0.3,Domestic,Asia
FL001081,Boeing 737,CS3507,DFW,SEA,-20.862736,4.303082,25132,304,41,2022-07-14T17:49:27.481933,2.47,4501.62,99.22,Cloudy,4.75,4,United Airlines,125,1184.82,Mexico,WP961-WP552-WP539,Airport 79,9,1.52,Domestic,Europe
FL001082,Boeing 777,CS5466,SFO,MIA,0.233809,-30.546525,13785,579,134,2022-06-21T15:10:26.576708,1.06,4605.81,94.9,Snowy,9.14,55,Alaska Airlines,137,1768.8,Germany,WP715-WP916-WP198,Airport 94,6,1,Domestic,Africa
FL001083,Embraer 190,CS5329,PHX,SEA,52.447511,-12.910226,4212,345,319,2023-09-01T15:59:23.786995,0.5,3801.96,97.77,Rainy,5.85,58,Delta Air Lines,159,1343.5,Germany,WP469-WP606-WP406,Airport 64,27,0.58,International,Asia
FL001084,Boeing 777,CS3298,JFK,DEN,-47.089806,-6.177445,39573,432,9,2022-04-04T19:28:05.949911,2.37,4636.58,94.2,Stormy,8.03,94,United Airlines,166,1029.2,UK,WP107-WP884-WP749,Airport 99,11,1.28,Domestic,South America
FL001085,Boeing 777,CS8989,SEA,DEN,-11.436937,-8.505519,6057,279,231,2023-07-09T23:17:13.855544,4.49,4985.93,65,Rainy,4.54,9,Southwest Airlines,268,332.45,UK,WP648-WP252-WP873,Airport 13,27,0.58,International,South America
FL001086,Boeing 737,CS5093,SEA,PHX,-9.768809,-71.257026,19833,310,271,2023-02-08T20:29:08.597987,4.23,1512.82,94.28,Snowy,10.12,40,Delta Air Lines,252,174.92,Germany,WP232-WP563-WP333,Airport 8,25,1.55,International,South America
FL001087,Embraer 190,CS9441,SFO,SEA,-11.772085,-43.518514,28443,556,269,2022-05-13T12:48:07.451372,3.21,2942.92,58.14,Cloudy,10.9,92,Delta Air Lines,51,1210.38,USA,WP140-WP757-WP589,Airport 58,10,1.58,International,Europe
FL001088,Boeing 777,CS5442,DFW,DFW,12.170018,89.461751,25854,504,160,2022-10-26T11:51:34.084891,0.66,1939.28,60.22,Snowy,2.16,24,Alaska Airlines,204,1280.2,UK,WP866-WP881-WP814,Airport 33,26,1.43,Domestic,North America
FL001089,Boeing 777,CS3360,MIA,DEN,-44.097356,167.629116,22393,312,222,2023-11-14T18:13:50.216441,4.6,1625.09,75.91,Cloudy,6.89,80,United Airlines,280,1217.63,Germany,WP241-WP888-WP747,Airport 87,14,1.15,International,Europe
FL001090,Boeing 777,CS9049,JFK,ORD,21.098049,-10.74475,13769,426,37,2023-09-26T02:09:10.609810,3.32,2891.61,78.76,Stormy,10.69,59,United Airlines,119,1296.61,Mexico,WP435-WP702-WP359,Airport 2,5,0.46,Domestic,Europe
FL001091,Boeing 737,CS7713,DFW,LAX,27.899027,-0.438574,29288,548,185,2022-05-23T15:01:18.696896,2.52,2701.45,81.69,Stormy,1.42,24,Alaska Airlines,192,1781.53,Germany,WP838-WP621-WP119,Airport 48,21,0.75,Domestic,Asia
FL001092,Boeing 737,CS8629,DEN,SEA,-71.859885,121.8907,23326,564,68,2023-01-11T08:09:53.861494,2.84,1740.61,90.09,Stormy,11.15,68,Southwest Airlines,136,1936.65,Mexico,WP888-WP634-WP899,Airport 68,26,0.77,Domestic,Asia
FL001093,Boeing 777,CS6969,ORD,ATL,-31.043753,-144.825524,5062,334,24,2023-03-11T19:42:05.406469,1.37,1280.29,78.95,Stormy,11.74,32,United Airlines,133,365.22,UK,WP986-WP207-WP206,Airport 54,11,0.32,International,North America
FL001094,Boeing 737,CS6179,ATL,ORD,41.718145,24.92239,35919,518,189,2023-03-29T00:57:11.614929,2.92,3978.49,64.95,Rainy,4.81,45,Alaska Airlines,66,406.67,USA,WP351-WP487-WP124,Airport 12,27,1.09,International,South America
FL001095,Boeing 777,CS4755,SEA,DEN,-15.811389,44.027872,4658,370,122,2023-06-22T12:56:04.777734,3.36,2943.17,68.02,Rainy,5.15,92,Alaska Airlines,205,1812.84,Germany,WP310-WP646-WP161,Airport 70,27,1.27,International,Asia
FL001096,Airbus A320,CS5980,PHX,MIA,-17.240988,132.452418,17027,289,178,2022-11-19T23:05:09.044966,3.47,4596.65,78.85,Snowy,5.4,10,Delta Air Lines,183,101.65,UK,WP649-WP559-WP428,Airport 65,11,1.17,International,Asia
FL001097,Boeing 777,CS6660,SFO,ORD,-42.203394,-45.810171,32862,426,125,2022-06-07T01:18:27.406235,2.28,2358.22,74.51,Snowy,1.46,62,Southwest Airlines,89,1258.31,Germany,WP413-WP122-WP321,Airport 72,26,1.5,International,Europe
FL001098,Embraer 190,CS3414,SEA,SFO,2.246041,36.956411,28797,512,232,2023-11-09T10:45:53.973824,3.91,2678.16,75.53,Cloudy,4.06,103,United Airlines,114,373.14,Canada,WP154-WP825-WP352,Airport 20,16,1.48,International,Asia
FL001099,Boeing 777,CS6607,JFK,MIA,6.478062,-153.472276,26198,477,7,2023-02-03T02:00:57.434784,1.08,2140.47,83.29,Rainy,5.32,51,Delta Air Lines,67,698.93,USA,WP714-WP510-WP762,Airport 26,30,1.08,Domestic,Europe
FL001100,Airbus A320,CS9303,MIA,DFW,43.866602,150.621399,37893,238,40,2023-02-15T05:10:46.954157,3.81,605,90.84,Cloudy,11.12,28,United Airlines,57,1200.73,Mexico,WP373-WP872-WP555,Airport 55,19,1.6,International,North America
FL001101,Embraer 190,CS8548,SFO,DFW,-31.580242,-111.946849,17245,241,27,2023-07-21T00:02:59.743951,1.81,1468.6,70.98,Cloudy,1.1,26,United Airlines,294,1209.23,Germany,WP634-WP543-WP427,Airport 24,17,0.54,International,Africa
FL001102,Airbus A320,CS1909,DFW,SEA,9.083125,112.222373,2494,474,22,2022-10-07T16:52:11.159826,1.65,4889.2,79.6,Stormy,9.52,68,Alaska Airlines,114,668.37,Germany,WP729-WP550-WP869,Airport 76,17,0.74,International,Europe
FL001103,Embraer 190,CS4808,PHX,MIA,-78.45561,-140.358847,22138,420,117,2023-04-06T16:03:07.105652,2.57,747.73,96.94,Cloudy,11.16,0,American Airlines,53,1934.39,Mexico,WP749-WP397-WP454,Airport 58,11,1.07,International,South America
FL001104,Embraer 190,CS7677,LAX,ORD,-31.956734,9.811118,38071,388,46,2023-08-06T19:04:39.205239,2.98,2321.52,60.77,Stormy,3.42,118,United Airlines,52,1491.41,Canada,WP567-WP805-WP454,Airport 95,11,0.33,International,Europe
FL001105,Boeing 737,CS9065,DFW,ORD,-44.027287,151.08862,14789,253,288,2022-12-23T19:14:04.345403,4.4,705.01,63.11,Stormy,4.88,116,Delta Air Lines,147,167.88,Germany,WP905-WP804-WP717,Airport 57,2,0.38,Domestic,Asia
FL001106,Embraer 190,CS4131,PHX,ATL,-18.393058,-77.137393,19911,346,171,2022-01-16T03:23:38.970968,0.8,2712.64,68.91,Cloudy,5.81,12,Southwest Airlines,278,930.97,Mexico,WP400-WP711-WP631,Airport 40,27,0.46,International,Europe
FL001107,Boeing 737,CS3085,SEA,PHX,56.022064,-161.869775,28710,452,165,2022-01-10T18:00:28.866631,1.98,1717.88,87.4,Clear,8.22,79,Southwest Airlines,279,1982.14,UK,WP862-WP369-WP697,Airport 93,18,0.72,International,Asia
FL001108,Boeing 737,CS1535,ATL,DFW,52.444572,-32.393735,11896,475,128,2023-05-08T03:32:27.821054,2.17,2890.52,73.89,Snowy,10.15,40,Southwest Airlines,69,1675.25,UK,WP373-WP364-WP942,Airport 5,9,1.05,International,Asia
FL001109,Boeing 777,CS1568,DFW,SFO,-49.982498,95.350026,3560,342,230,2023-05-16T02:30:54.287391,4.95,3462.28,74.17,Rainy,11.15,45,Delta Air Lines,161,133.51,USA,WP153-WP877-WP969,Airport 71,3,0.9,Domestic,North America
FL001110,Boeing 737,CS2472,DFW,SFO,-11.345835,113.424551,38308,447,59,2023-01-15T13:03:46.841416,0.78,3657.2,71.39,Cloudy,3.9,55,Alaska Airlines,183,1390.09,Mexico,WP906-WP115-WP659,Airport 67,22,1.76,Domestic,Africa
FL001111,Airbus A320,CS7907,SEA,SFO,-40.324582,45.113932,23627,320,231,2022-01-24T10:49:15.733963,1.64,1288.5,68.96,Stormy,1.41,75,American Airlines,150,813.85,Mexico,WP487-WP419-WP897,Airport 83,22,1.6,International,South America
FL001112,Boeing 777,CS3274,JFK,PHX,-67.262189,142.112106,37077,393,154,2023-07-02T09:16:19.237874,4.41,595.31,57.79,Stormy,4.01,9,Delta Air Lines,251,206.56,Mexico,WP638-WP332-WP975,Airport 4,19,1.58,Domestic,Africa
FL001113,Embraer 190,CS9676,ORD,PHX,72.412011,-107.345087,29545,600,152,2023-05-03T04:42:18.763828,2.41,1998.26,76.04,Snowy,8.82,66,Delta Air Lines,267,821.26,USA,WP621-WP216-WP158,Airport 6,20,0.41,International,South America
FL001114,Airbus A320,CS5899,SEA,JFK,88.728973,-24.530642,30136,519,328,2023-03-01T10:07:17.496187,2.71,1585.45,75.46,Rainy,4.99,37,Southwest Airlines,60,1612.86,Germany,WP618-WP315-WP297,Airport 94,20,1.79,International,North America
FL001115,Boeing 737,CS9619,ORD,MIA,-2.298803,-38.001923,4980,573,313,2023-04-19T12:11:59.535507,0.51,1114.23,94.58,Clear,10.6,90,Southwest Airlines,181,915.71,USA,WP524-WP797-WP667,Airport 81,5,0.48,International,North America
